0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0029211232545058455 0.0005887307480748069
2.0500000000000003 0.07502477645972923 0.01730094884488448
2.15 0.5997887646948192 0.16425587871287128
2.25 2.190638055056879 0.7520755981848181
2.35 4.33058411252977 2.019681655665567
2.45 5.725599744972219 3.841266157865786
2.5500000000000003 5.871255716493117 5.864763820132013
2.6500000000000004 5.082675832465362 7.756549092409242
2.75 3.756155806147265 9.262079723597358
2.85 2.40325203941805 10.296673026677666
2.95 1.3960739313971753 10.94058546479648
3.0500000000000003 0.7957448046366099 11.332912197469748
3.1500000000000004 0.486052983932498 11.588524477447741
3.25 0.3326329303826778 11.774735286028609
3.35 0.2758359471571654 11.938793488723872
3.45 0.2881345324197617 12.120556586908688
3.5500000000000003 0.3815849531874052 12.375425433168317
3.6500000000000004 0.5654888708485574 12.774700907590764
3.75 0.8868866926094688 13.435686537403743
3.85 1.3361935368239384 14.485350488173824
3.95 1.8580771049024876 16.021795929592958
4.05 2.342875329136296 18.058451938943893
4.15 2.6048383955319174 20.436017429867984
4.25 2.627067417841664 22.950825941969196
4.3500000000000005 2.4736041966131075 25.431457989548967
4.45 2.3219928224797717 27.86834347497249
4.55 2.263039985186112 30.351304661716174
4.65 2.252555527862868 32.93257528877888
4.75 2.217637977375426 35.58430882150716
4.8500000000000005 2.146038866143203 38.25959588146314
4.95 2.038962391576949 40.907302839658975
5.050000000000001 1.901621871054858 43.477439150165026
5.15 1.728072577004688 45.90642189218923
5.25 1.5197970136176018 48.12643100247526
5.3500000000000005 1.2856274457343781 50.076590862211226
5.45 1.0707352000229533 51.76206683168317
5.550000000000001 0.9105555315315402 53.248470159515946
5.65 0.8605986043126794 54.704418488723846
5.75 0.9280974398538987 56.33062603135317
5.8500000000000005 1.1252818371608873 58.3715148858636
5.95 1.432470350736048 61.05912661578657
6.050000000000001 1.791940780168804 64.53511757425746
6.15 2.101702174194809 68.74789002337735
6.25 2.2980479360674155 73.50523841446645
6.3500000000000005 2.3648904753233406 78.55886018289326
6.45 2.313657355979093 83.65993279015399
6.550000000000001 2.182091447455358 88.6212785341034
6.65 2.023374803290979 93.36330703382842
6.75 1.8760561057575396 97.89328503162822
6.8500000000000005 1.762331311858248 102.27568499037396
6.95 1.6761172477229873 106.56627733085809
7.050000000000001 1.6086725387437617 110.80356590346535
7.15 1.5604953370086796 115.03138751375134
7.25 1.5202626576410123 119.26623091996697
7.3500000000000005 1.490817791387676 123.53440422167219
7.45 1.45767826116851 127.82201852997798
7.550000000000001 1.4153861205828442 132.09774649339934
7.65 1.3700757661329426 136.34697297854785
7.75 1.3496431773622117 140.64296273377332
7.8500000000000005 1.362910077729271 145.09387032453247
7.95 1.4258967217098883 149.86986472084706
8.05 1.535503025169704 155.1431690044005
8.15 1.665205879718821 161.00487744086917
8.25 1.8027175622884697 167.50732690456547
8.35 1.9106644058312945 174.5672270352036
8.450000000000001 1.9722262686150955 182.030197160341
8.55 1.9806862230569358 189.70359770352036
8.65 1.9362063086300092 197.38117092959303
8.75 1.8662918188277533 204.9536234873487
8.85 1.7794373370891916 212.3396073982398
8.950000000000001 1.6886285056987185 219.50796720297026
9.05 1.604066972001022 226.4703786784928
9.15 1.535010260740319 233.28110389163908
9.25 1.4857322267515427 240.01806157178223
9.35 1.4493319526226611 246.73282797029694
9.450000000000001 1.4288809715016504 253.49519561331144
9.55 1.4206774183792779 260.36179438256335
9.65 1.42911550791878 267.4145867711772
9.75 1.4423122342438728 274.68078331270624
9.850000000000001 1.4708357182377083 282.2434723941144
9.950000000000001 1.5139530069272251 290.186717890539
10.05 1.5646722488780915 298.56190697194734
