81	133.58891	124.8013	127.85471	138.26784	157.38522
82	136.68425	121.90024	128.52706	139.97597	155.04309
83	136.53514	124.44859	131.43977	140.67962	158.24826
84	138.23986	128.7193	129.12874	145.0454	157.06298
85	139.14924	127.65794	132.3266	146.08259	159.04479
86	141.58495	129.9086	130.72881	146.3817	158.80404
87	140.26148	133.80006	132.11842	148.56147	162.16619
88	144.49308	132.87996	130.56374	148.38277	164.90489
89	149.17392	135.21601	132.96381	147.5982	166.02742
90	148.8374	136.11947	134.57599	149.89224	168.61337
91	149.59497	135.37158	136.90885	145.67578	166.49234
92	153.23401	137.48153	134.71552	151.05659	168.36462
93	155.00667	139.89057	134.2788	150.40757	166.92977
94	155.28982	140.50786	135.18903	152.01335	175.44684
95	154.24674	141.58331	137.24066	155.04925	170.36075
96	157.97339	142.78237	139.15285	153.55035	170.90731
97	158.53118	142.46129	137.81819	157.11456	174.03488
98	160.03607	142.7987	139.16834	156.72782	178.38287
99	161.58498	143.41706	140.63243	158.81554	177.60503
100	166.14432	143.20758	138.47969	158.65945	178.00824
101	170.60039	147.30447	139.65324	160.18506	179.30668
102	172.92972	146.73338	140.03115	164.61198	181.65777
103	174.72237	146.74581	141.54334	165.64611	186.14812
104	179.13579	148.16573	142.51079	163.56652	185.38284
105	182.14701	150.62432	143.57403	163.11077	189.92985
106	187.54066	152.02023	141.87036	168.63023	194.57096
107	197.96893	150.4989	144.48291	170.73343	194.22022
108	203.07958	153.73387	143.12225	173.76765	197.17852
109	213.33813	157.92248	146.93903	175.87864	197.7563
110	220.23225	157.48465	151.31913	180.0105	199.74225
111	228.61881	156.47309	151.16669	180.37946	207.35292
112	236.52715	159.32623	152.06807	181.93755	208.50129
113	246.34457	159.03791	152.04821	183.23056	215.77797
114	257.19256	163.66186	154.1038	189.37969	220.86029
115	257.22071	164.18115	150.76492	196.12864	229.69019
116	262.00818	161.14477	155.8409	199.57259	233.1545
117	262.00543	165.89278	157.14855	208.44986	246.18415
118	260.02947	163.29894	158.85235	216.46587	248.64717
119	251.47121	167.38222	157.06147	223.40717	259.54982
120	245.06922	166.38277	157.53743	231.97926	267.85696
121	241.18388	168.55289	162.47998	241.02038	274.92555
122	232.49797	171.87575	163.66997	250.57661	--
123	229.75778	173.33528	163.37702	253.35285	--
124	227.42501	174.92737	163.06222	259.95217	--
125	226.05407	173.28666	162.90084	261.12848	--
126	225.89123	172.57411	163.05856	264.57757	--
127	226.68276	171.30245	163.53244	261.22532	275.76987
128	232.18139	171.82971	160.4532	262.52102	275.75777
129	236.88451	172.33415	163.08839	256.23373	268.60348
130	244.95293	173.49802	163.9457	254.99982	264.62029
131	249.58425	175.73462	163.23849	251.91838	258.4657
132	257.45568	180.09415	168.12597	248.22757	258.80215
133	262.98647	182.51748	168.37522	247.20733	259.51151
134	267.13584	186.37264	169.11738	243.87442	257.61375
135	267.44564	188.95654	168.82752	246.40399	260.42061
136	268.02864	194.53218	170.83672	243.13147	261.0494
137	268.38129	199.90191	169.86107	245.64764	259.40384
138	264.55663	204.98673	173.91514	244.56673	266.12993
139	261.38835	208.67163	174.76443	248.39575	264.7089
140	257.88288	223.02632	175.16077	252.10621	266.54044
141	252.73178	230.68821	175.22665	252.02616	273.82849
142	250.81778	238.55174	175.93824	256.70062	275.88156
143	245.41686	247.68144	178.46689	259.1849	280.1002
144	250.77176	256.45536	179.65918	265.26966	282.6296
145	243.93686	264.85834	176.85258	262.31221	282.9391
146	246.43645	269.91219	182.79945	266.53666	282.72747
147	244.24281	274.66039	182.03789	264.30203	284.71894
148	249.24792	272.48445	186.3006	263.72021	279.46798
149	255.74131	270.45667	185.03723	259.81917	283.19996
150	259.94906	267.0029	186.21057	260.49805	277.72566
151	262.68394	258.34471	187.12789	256.75252	276.75976
152	265.55493	254.79373	189.83927	255.40891	276.65168
153	267.61798	246.92449	192.78739	256.34595	279.11619
154	269.92649	242.49907	192.53566	260.89806	276.6301
155	270.2856	238.79344	194.36731	260.56863	280.93648
156	270.61754	235.25073	198.54342	259.81336	275.38536
157	265.5673	235.6524	199.04365	261.34785	277.61855
158	263.27195	236.66054	197.28711	263.41034	283.14254
159	262.71799	238.31497	202.39155	266.44388	279.69445
160	257.49579	242.99336	205.94767	268.04459	284.73303
161	253.09778	248.22273	208.40548	269.62069	287.10677
162	250.21254	253.79612	215.05676	270.49824	286.42684
163	248.76553	257.10905	221.77662	272.42358	286.9211
164	249.50455	259.9058	228.96704	273.79939	290.02074
165	252.41023	264.43388	239.45558	272.76614	286.83776
166	254.99745	264.26466	247.24105	273.1477	288.70414
167	257.55164	268.34132	258.75488	272.16379	290.15622
168	261.11322	266.41861	264.21645	273.33842	288.08394
169	265.97593	262.83744	272.858	273.36268	291.98255
170	267.8255	260.06559	271.6557	273.62932	293.22672
171	272.19609	256.73049	270.92212	272.43332	292.94594
172	273.87418	256.3474	271.25363	273.22453	293.45929
173	277.34003	253.80315	264.32129	271.87775	291.6249
174	276.74726	249.22791	259.86579	270.58066	292.49974
175	274.22849	252.59982	255.20119	276.01171	291.66414
176	271.65958	250.5263	250.12518	276.85979	291.80108
